id,name,requirements,tasks,summary,pageUrl
JOB227201110627,Lease Data Analyst - Ingka Centres,,,"
Description de poste
WHO YOU ARE
Team collaboration and meeting the needs of others motivate you in...",https://fr-jobs.about.ikea.com/emploi/malmo/lease-data-analyst-ingka-centres/24107/13047905
JOB227882353720,SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics Jobs in United States,,," SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics Jobs in United States
",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain-distribution-analytics/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB228082254850,Data Analyst Supply Chain Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed
JOB229091214352,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/DB0FC49EABCF42E09BC43555B317317E/job/
JOB229208081417,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25
JOB229264998781,"Senior Associate, Digital Strategy (Data Analyst)",,,"
The Pew Charitable Trusts is driven by the power of knowledge to solve today's most challenging pro...",https://www.mediabistro.com/jobs/description/382533/senior-associate-digital-strategy-data-analyst-/
JOB229343838531,Data Analyst III,,," Cox Communications is the largest private telecom company in America, and we proudly serve six mill...",https://www.mediabistro.com/jobs/description/392682/data-analyst-iii/
JOB230070486064,SR DATA ANALYST- SUPPLY CHAIN ANALYTICS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB230620021813,Senior Financial Data Analyst Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-financial-data-analyst/jobs-in/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB230885933387,"Lead Data Analyst, News Partnerships","5-7 years experience as an analyst working inside a media business, with a focus on new ventures and businesses, poised for growth and prospecting.,Math or Statistics degree preferred,Hands-on experience with modeling/development software (R, Python, Pandas, Jupyter Notebook, Spark MLlib, TensorFlow, Theano, Keras, PyTorch).,Some familiarity with statistical models & methods (time-series analysis, regression analysis, experimental design, hypothesis testing, etc.),Tableau experience a must,Quality Assurance orientation a definite must,Detail Orientation a definite must,Self-starter,Publishing industry experience desired,Strong written and oral communications needed,Knowledge of subscription marketing and web/app analytics needed,Big love for WSJ. This individual will be a news junkie, a fan of creative ways of telling stories in digital and packaging it and bringing it to new and untapped audiences.,Highly collaborative and enjoys working as part of a team, with experience bridging folks across news, design, technology, product, etc.,Experience with scrum and working within agile framework a plus.","Produce daily, weekly and monthly in-depth reports on WSJ Performance on Apple News,Create dashboards for both executive and team consumption, speaking to our overall OKRs for the WSJ AN Initiative.,Prepare data for analysis by Financial Planning groups by merging data from several source systems into a coherent dataset,Follow an air-tight quality control process to ensure reporting and analytics accurately reflect circulation and revenue figures,Produce persistent segmentation across all marketing channels for measurement of Apple News subscriber behavior,Produce operational metrics to measure throughput and to build scale within a growing organization,Identify opportunities to enhance targeting/segmentation capabilities.,Build and train predictive models that will help inform the Apple News strategy","
Job Description:
Lead Data Analyst, News Partnerships
Responsibilities:
As the Journal looks to exp...",https://www.mediabistro.com/jobs/description/395654/lead-data-analyst-news-partnerships/
JOB230911017992,HOME DEPOT PRO DATA ANALYST Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/home-depot-pro-data-analyst/jobs-in/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB230953655621,Data Analyst Fellow - Alterna,,,"
JOB DESCRIPTION
As our Data Analyst Fellow, you will work directly with our Monitoring & Evaluation...",https://www.idealist.org/en/nonprofit-job/63ab399d392f4bebb113990cbc3e91d0-data-analyst-fellow-alterna-alterna-center-for-social-innovation-and-entrepreneurship-quezaltenango
JOB230989906969,SR DATA ANALYST - SUPPLY CHAIN,,,"
Job Information
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilitie...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain/9966D1780CB8431298BB0E72DB828AB6/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB231015957551,SR DATA ANALYST- SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB231264542056,Data Analyst & Programmer (part time),"Strong interpersonal and communication skills;,Three years prior research experience, including mastery of SAS and Stata;,The ability to handle tasks requiring high levels of attention to detail, to carry complex research tasks to completion, and to efficiently manage work in the time required; and",,"
Specific Title: Data Analyst & Programmer
Division/Department: Institute of Human Development and S...",https://www.idealist.org/en/nonprofit-job/e8e907af43ab4c9e87d8767759ed2b40-data-analyst-programmer-part-time-new-york-university-ihdsc-new-york
JOB232716370961,HOME DEPOT PRO DATA ANALYST Jobs in Florida,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/home-depot-pro-data-analyst/jobs-in/florida/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25
JOB233040462898,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain-analytics/B378A1C665B2473E8BA455342FFFB13D/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
